varName	varType	n	beta	lower	upper	pvalue	resType	description	isTraitOfInterest	Cat1_ID	Cat1_Title	Cat2_ID	Cat2_Title	Cat3_ID	Cat3_Title	Category	Path
120036	CAT-SIN	51912/7456(59368)	0.0441702401330007	0.00206906038137567	0.0860239137505363	0.0391642040483476	LOGISTIC-BINARY	Pain or discomfort in another part of the body in the last 3 months		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
120025	INTEGER	59306	-0.028199287779559	-0.0560992308135937	-0.000299344745524292	0.0475926052032945	ORDERED-LOGISTIC	Neck or shoulder pain in last three months and rating of pain		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
120069	CAT-SIN	16548/21871(38419)	0.0343730452881135	-0.00110291995946814	0.0698899126567031	0.0576979804837554	LOGISTIC-BINARY	Develop tiredness, yawning, concentration problems, changes in mood or appetite, irritability, neck stiffness, light or sound sensitivity before or near the onset of headaches		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
120110	CAT-SIN	117802	0.0237011727523761	-0.00151861830700687	0.0489209638117591	0.0654808905744715	ORDERED-LOGISTIC	Trouble concentrating over the last two weeks		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
120051	CAT-SIN	46933/11745(58678)	-0.0330151780467845	-0.068688211148451	0.00250399306857668	0.0690785610160243	LOGISTIC-BINARY	Numbness present in pain that bothers the most		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
120014	CAT-SIN	7518/561(8079)	-0.131349876690539	-0.289625394621502	0.0225429033280103	0.0988881513631909	LOGISTIC-BINARY	Gout causing a warm joint now		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
120003	CAT-SIN	105322/10086(115408)	0.0298520763547449	-0.00574009929146351	0.0652462823589487	0.0992485461325979	LOGISTIC-BINARY	Ever had carpal tunnel syndrome		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
120062	CAT-SIN	38792	-0.0254352696755212	-0.0568787557752081	0.00600821642416577	0.112864680701181	ORDERED-LOGISTIC	Felt sick or being sick when headaches were at their worst		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
120063	CAT-SIN	38742	-0.0258399338489384	-0.057932945940282	0.00625307824240512	0.114548749597023	ORDERED-LOGISTIC	Bothered by light when headaches were at their worst		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
120106	CAT-SIN	117775	0.0150633006742357	-0.00376650498923684	0.0338931063377082	0.1168970318124	ORDERED-LOGISTIC	Trouble falling or staying asleep, or sleeping too much over the last two weeks		154	Online follow-up		Experience of pain		Experience of pain	154	Online follow-up > Experience of pain
